12004	12004
12141	12141
12696	12696
13091	13091
13778	13778
13891	13891
14128	14128
14228	14228
14253	14253
14602	14602
14633	14633
15164	15164
15658	15658
15884	15884
15962	15962
16059	16059
16085	16085
16130	16130
16598	16598
16631	16631
16918	16918
17033	17033
17210	17210
17267	17267
17368	17368
17724	17724
18095	18095
18117	18117
18127	18127
18201	18201
18450	18450
18529	18529
18826	18826
18832	18832
19067	19067
19074	19074
19180	19180
19206	19206
19255	19255
19330	19330
19481	19481
19599	19599
19958	19958
20424	20424
20475	20475
20712	20712
20944	20944
20979	20979
21047	21047
21085	21085
21119	21119
21197	21197
21222	21222
21223	21223
21268	21268
21295	21295
21299	21299
21313	21313
21394	21394
21471	21471
21634	21634
21976	21976
22513	22513
22632	22632
