11743	11743
11791	11791
11977	11977
12019	12019
12063	12063
12109	12109
12135	12135
12186	12186
12233	12233
12249	12249
12251	12251
12254	12254
12310	12310
12322	12322
12345	12345
12417	12417
12427	12427
12438	12438
12611	12611
12692	12692
12735	12735
12946	12946
13002	13002
13092	13092
13109	13109
13127	13127
13142	13142
13199	13199
13263	13263
13323	13323
13592	13592
13644	13644
13791	13791
13873	13873
13878	13878
13902	13902
14023	14023
14033	14033
14159	14159
14188	14188
14367	14367
14395	14395
14412	14412
14504	14504
14513	14513
14547	14547
14548	14548
14695	14695
14748	14748
14795	14795
14857	14857
14973	14973
15207	15207
15356	15356
15573	15573
15739	15739
15781	15781
15903	15903
15941	15941
15956	15956
16069	16069
16165	16165
16221	16221
16239	16239
16268	16268
16333	16333
16445	16445
16554	16554
16606	16606
16702	16702
16741	16741
16805	16805
16860	16860
16897	16897
16964	16964
17014	17014
17015	17015
17069	17069
17120	17120
17193	17193
17444	17444
17475	17475
17525	17525
17530	17530
17563	17563
17606	17606
17619	17619
17693	17693
17753	17753
17817	17817
17876	17876
17949	17949
18026	18026
18035	18035
18046	18046
18122	18122
18161	18161
18188	18188
18334	18334
18417	18417
18521	18521
18613	18613
18693	18693
18830	18830
18847	18847
18899	18899
18955	18955
19025	19025
19177	19177
19233	19233
19607	19607
19613	19613
19661	19661
19669	19669
19828	19828
19935	19935
19952	19952
19984	19984
20026	20026
20067	20067
20128	20128
20159	20159
20311	20311
20346	20346
20439	20439
20468	20468
20503	20503
20515	20515
20548	20548
20652	20652
20685	20685
20751	20751
20772	20772
20793	20793
20870	20870
20947	20947
21010	21010
21058	21058
21098	21098
21262	21262
21426	21426
21437	21437
21564	21564
21791	21791
21835	21835
21839	21839
21893	21893
21949	21949
22049	22049
22068	22068
22077	22077
22094	22094
22099	22099
22140	22140
22146	22146
22219	22219
22224	22224
22329	22329
22388	22388
22460	22460
22523	22523
22637	22637
23155	23155
23167	23167
23200	23200
23298	23298
23364	23364
