12035	12035
12261	12261
12299	12299
12452	12452
12641	12641
12877	12877
13157	13157
13500	13500
13829	13829
13972	13972
14036	14036
14210	14210
14338	14338
15097	15097
15521	15521
15547	15547
15942	15942
16170	16170
16225	16225
16692	16692
16782	16782
16999	16999
17181	17181
17247	17247
17308	17308
17342	17342
18006	18006
18215	18215
18430	18430
19319	19319
19411	19411
19614	19614
19657	19657
19745	19745
19967	19967
20072	20072
20280	20280
21260	21260
21458	21458
21569	21569
21682	21682
21782	21782
22043	22043
22505	22505
22629	22629
23098	23098
23108	23108
23144	23144
23368	23368
