12171	12171
12292	12292
12497	12497
12679	12679
13022	13022
13147	13147
13405	13405
13810	13810
13856	13856
14004	14004
14028	14028
14274	14274
14918	14918
15155	15155
15233	15233
15241	15241
15250	15250
15489	15489
15562	15562
15630	15630
16605	16605
17408	17408
17664	17664
17862	17862
18281	18281
18458	18458
19314	19314
19442	19442
19491	19491
20360	20360
20776	20776
20788	20788
20813	20813
20882	20882
20967	20967
21020	21020
21045	21045
21216	21216
21226	21226
21315	21315
21366	21366
21616	21616
21772	21772
21891	21891
21908	21908
22011	22011
22356	22356
22452	22452
22707	22707
22714	22714
22740	22740
22765	22765
22848	22848
23011	23011
