119	119
569	569
840	840
844	844
1043	1043
1123	1123
1178	1178
1252	1252
1304	1304
1329	1329
1480	1480
1962	1962
2101	2101
2189	2189
2463	2463
2555	2555
2653	2653
2666	2666
2785	2785
2844	2844
2849	2849
2878	2878
3386	3386
3574	3574
3745	3745
3916	3916
4088	4088
4277	4277
4428	4428
4637	4637
4752	4752
4856	4856
4860	4860
4938	4938
5089	5089
5535	5535
5600	5600
5719	5719
5844	5844
5938	5938
5949	5949
6146	6146
6285	6285
6611	6611
6672	6672
6754	6754
6775	6775
6850	6850
7113	7113
7138	7138
7290	7290
8086	8086
8377	8377
8514	8514
8613	8613
8780	8780
8884	8884
9486	9486
9580	9580
9671	9671
9767	9767
9859	9859
10173	10173
10605	10605
10705	10705
10974	10974
11042	11042
11228	11228
11242	11242
11420	11420
11428	11428
11502	11502
11688	11688
