20950	20950	0.5652697086334229
18369	18369	0.6803296208381653
15256	15256	0.7149267196655273
13422	13422	0.7154634594917297
14010	14010	0.733008861541748
18753	18753	0.7358943223953247
14765	14765	0.7570534348487854
23078	23078	0.7585799694061279
22887	22887	0.7593080997467041
19869	19869	0.7594119310379028
14168	14168	0.7602776288986206
12500	12500	0.7619323134422302
22855	22855	0.7666811943054199
13648	13648	0.7731378674507141
23202	23202	0.7733463644981384
21381	21381	0.7734888792037964
23116	23116	0.774811863899231
12938	12938	0.7818522453308105
11757	11757	0.7833718061447144
17387	17387	0.7837004661560059
14546	14546	0.787596583366394
18388	18388	0.7899426221847534
23175	23175	0.7901853322982788
13890	13890	0.796161949634552
20550	20550	0.7969274520874023
21166	21166	0.7981142997741699
14488	14488	0.7991594076156616
17226	17226	0.8068997859954834
16737	16737	0.8074711561203003
23161	23161	0.8092674016952515
14221	14221	0.8129972219467163
