73	73
110	110
199	199
1052	1052
1383	1383
1518	1518
1541	1541
1621	1621
1832	1832
2054	2054
2092	2092
2577	2577
2732	2732
2755	2755
3163	3163
3226	3226
3258	3258
3329	3329
3764	3764
3992	3992
4412	4412
4611	4611
5059	5059
5241	5241
5642	5642
5931	5931
6344	6344
6351	6351
6404	6404
6933	6933
7206	7206
7348	7348
8016	8016
8019	8019
8394	8394
8463	8463
8721	8721
8988	8988
9267	9267
9529	9529
9601	9601
9724	9724
10073	10073
10474	10474
10870	10870
11000	11000
11186	11186
11205	11205
11361	11361
11696	11696
11931	11931
