5568	5568	0.5143837332725525
3739	3739	0.5994927287101746
2948	2948	0.7446963787078857
2834	2834	0.7549813389778137
3276	3276	0.7615532875061035
9481	9481	0.7743221521377563
8956	8956	0.7865286469459534
1997	1997	0.7912592887878418
6214	6214	0.7940829396247864
2926	2926	0.7962772846221924
8116	8116	0.800224781036377
6145	6145	0.8010823726654053
5715	5715	0.8046126365661621
10952	10952	0.8054815530776978
10030	10030	0.8064799308776855
9953	9953	0.8075363039970398
4037	4037	0.8103708624839783
2723	2723	0.8108642101287842
11022	11022	0.812972903251648
121	121	0.8133614659309387
8790	8790	0.8145926594734192
3856	3856	0.815360426902771
5142	5142	0.8161720037460327
5316	5316	0.8203387260437012
10542	10542	0.8209820985794067
2111	2111	0.8217070698738098
7494	7494	0.8228663802146912
4043	4043	0.825408399105072
614	614	0.826849639415741
3362	3362	0.8274549841880798
590	590	0.8280712366104126
10540	10540	0.8284444808959961
1463	1463	0.8288938999176025
6745	6745	0.828995943069458
2154	2154	0.8292533159255981
849	849	0.829574704170227
9762	9762	0.8331782221794128
11110	11110	0.8344734311103821
9420	9420	0.8352249264717102
6898	6898	0.8373230695724487
11738	11738	0.8391119241714478
5822	5822	0.8416972756385803
373	373	0.8444492816925049
10713	10713	0.8446944952011108
2773	2773	0.8475536108016968
9900	9900	0.8478878736495972
11	11	0.8490099906921387
8795	8795	0.8492864370346069
5002	5002	0.8493068814277649
2157	2157	0.8569328784942627
858	858	0.8609009981155396
