11935	11935
12335	12335
12523	12523
12540	12540
12596	12596
12651	12651
13201	13201
13474	13474
13518	13518
13603	13603
14163	14163
14405	14405
14710	14710
15206	15206
15242	15242
15345	15345
15683	15683
15807	15807
15907	15907
15952	15952
16746	16746
16933	16933
17224	17224
17323	17323
17354	17354
17652	17652
18036	18036
18126	18126
19095	19095
19249	19249
19769	19769
20013	20013
20327	20327
20618	20618
21229	21229
21554	21554
21585	21585
21639	21639
22651	22651
22769	22769
22821	22821
23341	23341
