12139	12139
12173	12173
12307	12307
12479	12479
12570	12570
12869	12869
12900	12900
12936	12936
13203	13203
13220	13220
13343	13343
13470	13470
13763	13763
13950	13950
13998	13998
14007	14007
14109	14109
14271	14271
14319	14319
14508	14508
14617	14617
14705	14705
14820	14820
15113	15113
15447	15447
15585	15585
15794	15794
15888	15888
16495	16495
16728	16728
17116	17116
17135	17135
17554	17554
17561	17561
17604	17604
17811	17811
17905	17905
17978	17978
18067	18067
18266	18266
18375	18375
18393	18393
18524	18524
19134	19134
19399	19399
19574	19574
19897	19897
19951	19951
20012	20012
20197	20197
20223	20223
20317	20317
20575	20575
20774	20774
20971	20971
20977	20977
21283	21283
21292	21292
21733	21733
21890	21890
22804	22804
22987	22987
