178	178
189	189
354	354
457	457
525	525
554	554
605	605
631	631
678	678
700	700
1212	1212
1214	1214
1635	1635
1638	1638
1714	1714
1943	1943
2016	2016
2053	2053
2132	2132
2162	2162
2226	2226
2245	2245
2260	2260
2390	2390
2443	2443
2482	2482
2486	2486
2614	2614
2801	2801
2858	2858
3013	3013
3052	3052
3076	3076
3157	3157
3207	3207
3210	3210
3371	3371
3463	3463
3468	3468
3571	3571
3605	3605
3641	3641
3736	3736
3797	3797
3910	3910
4071	4071
4175	4175
4251	4251
4415	4415
4480	4480
4531	4531
4547	4547
4571	4571
4647	4647
4654	4654
5065	5065
5220	5220
5321	5321
5427	5427
5460	5460
5589	5589
5710	5710
5960	5960
5972	5972
5990	5990
6133	6133
6224	6224
6316	6316
6390	6390
6573	6573
6636	6636
6848	6848
6990	6990
7070	7070
7084	7084
7390	7390
7546	7546
7643	7643
7999	7999
8048	8048
8099	8099
8145	8145
8169	8169
8184	8184
8503	8503
8702	8702
9096	9096
9334	9334
9467	9467
9514	9514
9539	9539
9670	9670
9806	9806
9828	9828
9938	9938
10095	10095
10161	10161
10184	10184
10212	10212
10601	10601
10700	10700
10815	10815
10899	10899
10953	10953
11062	11062
11129	11129
11175	11175
11382	11382
11540	11540
