54	54
55	55
276	276
284	284
383	383
508	508
702	702
706	706
720	720
846	846
895	895
1064	1064
1262	1262
1417	1417
1422	1422
1516	1516
1526	1526
1593	1593
2029	2029
2043	2043
2096	2096
2161	2161
2223	2223
2396	2396
2582	2582
2598	2598
2663	2663
2720	2720
2728	2728
2814	2814
2823	2823
2841	2841
2917	2917
3062	3062
3122	3122
3147	3147
3436	3436
3469	3469
3523	3523
3558	3558
3791	3791
3891	3891
3994	3994
4073	4073
4194	4194
4444	4444
4481	4481
4511	4511
4529	4529
4534	4534
4593	4593
4738	4738
4751	4751
4778	4778
5144	5144
5244	5244
5383	5383
5498	5498
5519	5519
5660	5660
5761	5761
5794	5794
5853	5853
5943	5943
6199	6199
6200	6200
6472	6472
6519	6519
6784	6784
6793	6793
6837	6837
7054	7054
7347	7347
7437	7437
7441	7441
7450	7450
7498	7498
7644	7644
7656	7656
7688	7688
7715	7715
8005	8005
8008	8008
8088	8088
8111	8111
8369	8369
8600	8600
8620	8620
8623	8623
8759	8759
8824	8824
9033	9033
9038	9038
9242	9242
9276	9276
9278	9278
9397	9397
9421	9421
9426	9426
9468	9468
9537	9537
9704	9704
9705	9705
9708	9708
9756	9756
9773	9773
9869	9869
9948	9948
10104	10104
10279	10279
10342	10342
10363	10363
10454	10454
10627	10627
10644	10644
10820	10820
10946	10946
10957	10957
10968	10968
11452	11452
11536	11536
11646	11646
