11887	11887
12099	12099
12477	12477
12488	12488
12489	12489
12647	12647
12933	12933
13017	13017
13108	13108
13172	13172
13335	13335
13527	13527
13529	13529
13534	13534
13676	13676
13802	13802
14138	14138
14230	14230
14237	14237
14440	14440
14701	14701
14763	14763
14873	14873
15040	15040
15063	15063
15135	15135
15178	15178
15408	15408
15726	15726
15788	15788
15835	15835
15882	15882
15890	15890
15987	15987
16002	16002
16010	16010
16013	16013
16103	16103
16127	16127
16232	16232
16551	16551
16621	16621
16719	16719
16734	16734
16794	16794
16831	16831
16834	16834
16871	16871
16898	16898
16967	16967
17177	17177
17257	17257
17272	17272
17274	17274
17276	17276
17352	17352
17600	17600
17627	17627
17727	17727
17796	17796
17856	17856
17895	17895
17959	17959
17986	17986
17991	17991
18024	18024
18085	18085
18257	18257
18268	18268
18293	18293
18344	18344
18395	18395
18517	18517
18711	18711
18723	18723
18769	18769
18870	18870
19140	19140
19311	19311
19542	19542
19789	19789
19833	19833
20082	20082
20104	20104
20112	20112
20212	20212
20293	20293
20307	20307
20452	20452
20456	20456
20488	20488
20538	20538
20708	20708
20829	20829
21001	21001
21118	21118
21185	21185
21213	21213
21278	21278
21367	21367
21423	21423
21456	21456
21483	21483
21539	21539
21600	21600
21601	21601
21656	21656
21801	21801
21883	21883
21936	21936
22041	22041
22060	22060
22092	22092
22313	22313
22318	22318
22348	22348
22357	22357
22359	22359
22368	22368
22396	22396
22507	22507
22565	22565
23187	23187
23239	23239
23243	23243
23267	23267
23299	23299
23351	23351
