11831	11831
11906	11906
11911	11911
11941	11941
11985	11985
12148	12148
12248	12248
12277	12277
12342	12342
12772	12772
13250	13250
13261	13261
13319	13319
13469	13469
13496	13496
13912	13912
14054	14054
14276	14276
14332	14332
14333	14333
14345	14345
14594	14594
14801	14801
14841	14841
15129	15129
15425	15425
16119	16119
16197	16197
16568	16568
16597	16597
16696	16696
16817	16817
17119	17119
17288	17288
17290	17290
17318	17318
17343	17343
17379	17379
17409	17409
17432	17432
17848	17848
17942	17942
18586	18586
18945	18945
18982	18982
19033	19033
19088	19088
19353	19353
19654	19654
19696	19696
20007	20007
20102	20102
20239	20239
20255	20255
20354	20354
20470	20470
20517	20517
20544	20544
21162	21162
21274	21274
21312	21312
21652	21652
22104	22104
22118	22118
22161	22161
22270	22270
22365	22365
22392	22392
22409	22409
22596	22596
22859	22859
23086	23086
23128	23128
23241	23241
