37	37
65	65
319	319
341	341
528	528
564	564
1127	1127
1133	1133
1193	1193
1351	1351
1452	1452
1589	1589
1785	1785
1907	1907
1975	1975
2034	2034
2064	2064
2510	2510
2636	2636
2899	2899
3171	3171
3213	3213
3279	3279
3404	3404
3412	3412
3804	3804
3870	3870
4122	4122
4145	4145
4226	4226
4450	4450
4507	4507
4917	4917
5094	5094
5176	5176
5200	5200
5229	5229
5940	5940
5945	5945
5970	5970
6044	6044
6383	6383
7216	7216
7507	7507
7895	7895
7941	7941
8037	8037
8209	8209
8429	8429
8961	8961
8995	8995
9068	9068
9099	9099
9207	9207
9322	9322
9675	9675
9760	9760
9807	9807
9860	9860
10291	10291
10345	10345
10348	10348
10825	10825
11291	11291
11483	11483
17919	17919
19023	19023
19971	19971
