62	62
92	92
100	100
398	398
436	436
442	442
456	456
547	547
593	593
655	655
749	749
803	803
916	916
919	919
1017	1017
1056	1056
1147	1147
1173	1173
1216	1216
1218	1218
1230	1230
1554	1554
1697	1697
1780	1780
1782	1782
1887	1887
2353	2353
2436	2436
2437	2437
2518	2518
2550	2550
2574	2574
2619	2619
2624	2624
2683	2683
2766	2766
2885	2885
3110	3110
3198	3198
3388	3388
3420	3420
3855	3855
3904	3904
4038	4038
4057	4057
4118	4118
4119	4119
4169	4169
4300	4300
4523	4523
4584	4584
4687	4687
4701	4701
4723	4723
4783	4783
4877	4877
4890	4890
4954	4954
4972	4972
5134	5134
5296	5296
5361	5361
5562	5562
5733	5733
5793	5793
6016	6016
6061	6061
6134	6134
6298	6298
6335	6335
6727	6727
6737	6737
6761	6761
6825	6825
6879	6879
7123	7123
7156	7156
7294	7294
7378	7378
7699	7699
7712	7712
7845	7845
7889	7889
8149	8149
8254	8254
8266	8266
8324	8324
8809	8809
8889	8889
8908	8908
8936	8936
9051	9051
9069	9069
9106	9106
9128	9128
9362	9362
9418	9418
9447	9447
9466	9466
9707	9707
9712	9712
9818	9818
9827	9827
9837	9837
9915	9915
10010	10010
10084	10084
10209	10209
10294	10294
10495	10495
10546	10546
10643	10643
10664	10664
10704	10704
10766	10766
10851	10851
11053	11053
11120	11120
11303	11303
11306	11306
11472	11472
11589	11589
11643	11643
11693	11693
