67	67
150	150
156	156
163	163
188	188
266	266
305	305
352	352
379	379
816	816
831	831
897	897
1004	1004
1009	1009
1085	1085
1201	1201
1278	1278
1331	1331
1377	1377
1428	1428
1461	1461
1488	1488
1497	1497
1609	1609
1678	1678
1739	1739
1824	1824
1882	1882
1896	1896
1911	1911
1958	1958
1964	1964
2037	2037
2068	2068
2082	2082
2103	2103
2142	2142
2238	2238
2264	2264
2286	2286
2376	2376
2391	2391
2489	2489
2622	2622
2637	2637
2681	2681
2693	2693
2704	2704
2730	2730
2931	2931
2950	2950
3398	3398
3434	3434
3454	3454
3472	3472
3488	3488
3568	3568
3690	3690
3695	3695
3873	3873
3928	3928
3949	3949
3986	3986
3989	3989
3998	3998
4014	4014
4103	4103
4108	4108
4220	4220
4256	4256
4697	4697
4707	4707
4710	4710
4768	4768
4855	4855
4857	4857
5209	5209
5284	5284
5368	5368
5372	5372
5421	5421
5479	5479
5644	5644
5795	5795
5802	5802
6004	6004
6060	6060
6082	6082
6174	6174
6191	6191
6208	6208
6386	6386
6425	6425
6597	6597
6607	6607
6711	6711
6748	6748
6797	6797
6831	6831
6853	6853
7284	7284
7295	7295
7341	7341
7345	7345
7349	7349
7536	7536
7560	7560
7592	7592
7669	7669
7692	7692
7795	7795
7891	7891
7928	7928
7979	7979
8069	8069
8076	8076
8103	8103
8354	8354
8373	8373
8483	8483
8530	8530
8716	8716
8912	8912
8946	8946
8952	8952
8986	8986
8987	8987
9204	9204
9275	9275
9374	9374
9474	9474
9550	9550
9657	9657
9672	9672
9682	9682
9739	9739
9902	9902
9965	9965
9989	9989
10063	10063
10077	10077
10108	10108
10111	10111
10136	10136
10185	10185
10239	10239
10261	10261
10271	10271
10448	10448
10481	10481
10543	10543
10582	10582
10610	10610
10639	10639
10725	10725
10900	10900
10908	10908
11113	11113
11256	11256
11265	11265
11429	11429
11475	11475
11522	11522
11558	11558
11681	11681
