11769	11769
11795	11795
11799	11799
11950	11950
12017	12017
12053	12053
12069	12069
12073	12073
12081	12081
12104	12104
12190	12190
12256	12256
12343	12343
12393	12393
12410	12410
12460	12460
12471	12471
12526	12526
12567	12567
12734	12734
12789	12789
12819	12819
12871	12871
12909	12909
12991	12991
13118	13118
13144	13144
13217	13217
13271	13271
13485	13485
13507	13507
13576	13576
13584	13584
13585	13585
13589	13589
13609	13609
13637	13637
13646	13646
13710	13710
13728	13728
13834	13834
13838	13838
13883	13883
13968	13968
14020	14020
14106	14106
14147	14147
14162	14162
14290	14290
14346	14346
14486	14486
14521	14521
14531	14531
14562	14562
14600	14600
14697	14697
14764	14764
14848	14848
14902	14902
14933	14933
14959	14959
14991	14991
14999	14999
15116	15116
15142	15142
15192	15192
15197	15197
15320	15320
15350	15350
15420	15420
15457	15457
15491	15491
15563	15563
15614	15614
15656	15656
15750	15750
15844	15844
15845	15845
15872	15872
15897	15897
15999	15999
16004	16004
16024	16024
16054	16054
16060	16060
16070	16070
16090	16090
16195	16195
16198	16198
16243	16243
16266	16266
16370	16370
16378	16378
16422	16422
16447	16447
16478	16478
16501	16501
16504	16504
16528	16528
16534	16534
16557	16557
16565	16565
16626	16626
16716	16716
16772	16772
16816	16816
16840	16840
16888	16888
16954	16954
16997	16997
17073	17073
17077	17077
17098	17098
17134	17134
17265	17265
17333	17333
17395	17395
17434	17434
17538	17538
17557	17557
17571	17571
17623	17623
17661	17661
17706	17706
17755	17755
17758	17758
17781	17781
17782	17782
17834	17834
18082	18082
18172	18172
18320	18320
18347	18347
18460	18460
18494	18494
18594	18594
18634	18634
18719	18719
18763	18763
18844	18844
18886	18886
18897	18897
18920	18920
18940	18940
18985	18985
19042	19042
19062	19062
19132	19132
19200	19200
19229	19229
19300	19300
19345	19345
19351	19351
19354	19354
19381	19381
19390	19390
19415	19415
19421	19421
19502	19502
19581	19581
19650	19650
19699	19699
19721	19721
19755	19755
19759	19759
19788	19788
19816	19816
19896	19896
19907	19907
20011	20011
20020	20020
20044	20044
20045	20045
20060	20060
20081	20081
20129	20129
20139	20139
20234	20234
20281	20281
20297	20297
20348	20348
20406	20406
20447	20447
20448	20448
20453	20453
20551	20551
20564	20564
20579	20579
20583	20583
20588	20588
20589	20589
20659	20659
20669	20669
20705	20705
20719	20719
20738	20738
20815	20815
20821	20821
21254	21254
21316	21316
21376	21376
21410	21410
21439	21439
21513	21513
21518	21518
21536	21536
21578	21578
21617	21617
21722	21722
21814	21814
21838	21838
21855	21855
21872	21872
21914	21914
21918	21918
21919	21919
22004	22004
22111	22111
22122	22122
22149	22149
22154	22154
22177	22177
22192	22192
22194	22194
22221	22221
22244	22244
22247	22247
22285	22285
22390	22390
22400	22400
22465	22465
22490	22490
22510	22510
22625	22625
22627	22627
22674	22674
22676	22676
22716	22716
22734	22734
22785	22785
22847	22847
22899	22899
22926	22926
22952	22952
23035	23035
23053	23053
23126	23126
23141	23141
23148	23148
23283	23283
23287	23287
23290	23290
23375	23375
