11741	11741
11750	11750
12036	12036
12052	12052
12863	12863
12894	12894
12965	12965
13587	13587
13610	13610
14540	14540
15963	15963
16114	16114
16382	16382
16521	16521
16727	16727
16857	16857
17750	17750
17772	17772
17810	17810
17913	17913
18274	18274
18372	18372
18473	18473
18566	18566
19417	19417
19647	19647
20230	20230
20262	20262
20268	20268
20490	20490
20553	20553
20902	20902
21325	21325
21350	21350
21631	21631
21666	21666
21806	21806
21966	21966
22816	22816
22851	22851
22861	22861
22879	22879
