201	201
411	411
467	467
485	485
565	565
827	827
842	842
876	876
1119	1119
1368	1368
1462	1462
1597	1597
1630	1630
1703	1703
1936	1936
2607	2607
2806	2806
2997	2997
3137	3137
3244	3244
3308	3308
3482	3482
3505	3505
3705	3705
4181	4181
4253	4253
4886	4886
5218	5218
5415	5415
5579	5579
5604	5604
5900	5900
5935	5935
7164	7164
7185	7185
7597	7597
7922	7922
7990	7990
8046	8046
8085	8085
8375	8375
8442	8442
8953	8953
9237	9237
9337	9337
9376	9376
9523	9523
9631	9631
9686	9686
10005	10005
10439	10439
10654	10654
10702	10702
11073	11073
11119	11119
11153	11153
