140	140
303	303
494	494
572	572
624	624
708	708
859	859
886	886
968	968
994	994
1271	1271
1289	1289
1485	1485
1570	1570
1690	1690
1969	1969
2021	2021
2139	2139
2224	2224
2236	2236
2332	2332
2431	2431
2538	2538
2855	2855
3781	3781
3970	3970
4003	4003
4348	4348
4498	4498
4540	4540
4585	4585
4599	4599
4735	4735
5198	5198
5432	5432
5827	5827
5991	5991
5997	5997
6046	6046
6177	6177
6251	6251
6381	6381
6556	6556
6626	6626
6991	6991
7004	7004
7012	7012
7150	7150
7154	7154
7414	7414
7508	7508
7556	7556
7563	7563
7605	7605
7655	7655
7679	7679
7773	7773
7812	7812
7868	7868
7878	7878
7995	7995
8023	8023
8057	8057
8704	8704
8735	8735
8840	8840
8926	8926
8991	8991
9412	9412
9559	9559
9867	9867
10024	10024
10025	10025
10115	10115
10205	10205
10395	10395
10698	10698
10738	10738
10793	10793
11528	11528
11611	11611
11732	11732
