11753	11753
11774	11774
11783	11783
11848	11848
12003	12003
12244	12244
12258	12258
12520	12520
12585	12585
12736	12736
12822	12822
12939	12939
13053	13053
13071	13071
13125	13125
13143	13143
13382	13382
13479	13479
13566	13566
13718	13718
13792	13792
13835	13835
13930	13930
13949	13949
14151	14151
14830	14830
15341	15341
15533	15533
15668	15668
15764	15764
15887	15887
15908	15908
16042	16042
16052	16052
16118	16118
16194	16194
16279	16279
16539	16539
16859	16859
17068	17068
17141	17141
17231	17231
17240	17240
17463	17463
17928	17928
17963	17963
18134	18134
18289	18289
18456	18456
19044	19044
19133	19133
19310	19310
19342	19342
19363	19363
19459	19459
19567	19567
19665	19665
19695	19695
19700	19700
19802	19802
19805	19805
20115	20115
20257	20257
20290	20290
20414	20414
20498	20498
20638	20638
20728	20728
20733	20733
20800	20800
20857	20857
20867	20867
20875	20875
20992	20992
21073	21073
21100	21100
21134	21134
21172	21172
21238	21238
21271	21271
21361	21361
21448	21448
21494	21494
21515	21515
21593	21593
21788	21788
21817	21817
21880	21880
22045	22045
22254	22254
22344	22344
22369	22369
22645	22645
22853	22853
23210	23210
23271	23271
