115	115
339	339
374	374
725	725
947	947
956	956
1308	1308
1332	1332
1451	1451
1569	1569
1693	1693
1717	1717
1755	1755
1814	1814
1822	1822
1884	1884
1920	1920
2044	2044
2063	2063
2446	2446
2568	2568
2642	2642
2763	2763
2867	2867
2902	2902
2903	2903
3292	3292
3364	3364
3516	3516
3519	3519
3531	3531
3661	3661
3840	3840
4107	4107
4150	4150
4560	4560
4708	4708
4725	4725
5370	5370
5430	5430
5527	5527
5546	5546
5553	5553
5805	5805
5939	5939
5975	5975
6166	6166
6193	6193
6219	6219
6441	6441
6473	6473
6570	6570
6686	6686
6690	6690
6719	6719
6951	6951
6952	6952
7130	7130
7327	7327
7331	7331
7351	7351
7380	7380
7610	7610
7613	7613
7713	7713
7726	7726
8207	8207
8274	8274
8484	8484
8488	8488
8619	8619
8761	8761
8935	8935
9084	9084
9460	9460
9551	9551
9582	9582
9669	9669
9772	9772
9774	9774
9960	9960
10031	10031
10171	10171
10199	10199
11487	11487
