90	90
111	111
221	221
239	239
247	247
295	295
366	366
378	378
428	428
557	557
579	579
587	587
618	618
687	687
773	773
785	785
794	794
802	802
901	901
904	904
1048	1048
1091	1091
1125	1125
1191	1191
1256	1256
1281	1281
1348	1348
1477	1477
1510	1510
1534	1534
1617	1617
1663	1663
1669	1669
1702	1702
1723	1723
1797	1797
1855	1855
1890	1890
1906	1906
1931	1931
2067	2067
2081	2081
2093	2093
2187	2187
2248	2248
2271	2271
2304	2304
2323	2323
2480	2480
2602	2602
2609	2609
2660	2660
2679	2679
2771	2771
2831	2831
2941	2941
2963	2963
3022	3022
3092	3092
3109	3109
3138	3138
3395	3395
3409	3409
3418	3418
3500	3500
3541	3541
3549	3549
3551	3551
3590	3590
3608	3608
3665	3665
3679	3679
3785	3785
3788	3788
4005	4005
4023	4023
4125	4125
4200	4200
4248	4248
4284	4284
4322	4322
4363	4363
4392	4392
4436	4436
4539	4539
4554	4554
4568	4568
4688	4688
4802	4802
4909	4909
4942	4942
4958	4958
4989	4989
4996	4996
5000	5000
5004	5004
5040	5040
5231	5231
5384	5384
5411	5411
5489	5489
5612	5612
5672	5672
5679	5679
5688	5688
5732	5732
5773	5773
5774	5774
5777	5777
5786	5786
5950	5950
5986	5986
6098	6098
6100	6100
6286	6286
6293	6293
6339	6339
6369	6369
6403	6403
6418	6418
6496	6496
6565	6565
6578	6578
6600	6600
6708	6708
6715	6715
6791	6791
6836	6836
6948	6948
6957	6957
7031	7031
7076	7076
7167	7167
7198	7198
7303	7303
7329	7329
7503	7503
7553	7553
7653	7653
7657	7657
7661	7661
7680	7680
7701	7701
7709	7709
7850	7850
7852	7852
7917	7917
7988	7988
8007	8007
8038	8038
8040	8040
8052	8052
8070	8070
8140	8140
8143	8143
8195	8195
8218	8218
8245	8245
8294	8294
8314	8314
8338	8338
8342	8342
8358	8358
8370	8370
8472	8472
8554	8554
8583	8583
8590	8590
8605	8605
8701	8701
8744	8744
8768	8768
8785	8785
8802	8802
8858	8858
8895	8895
8897	8897
8907	8907
8947	8947
9043	9043
9091	9091
9095	9095
9109	9109
9118	9118
9140	9140
9167	9167
9340	9340
9359	9359
9436	9436
9488	9488
9495	9495
9533	9533
9542	9542
9612	9612
9640	9640
9667	9667
9679	9679
9695	9695
9805	9805
9823	9823
9880	9880
9945	9945
9982	9982
10004	10004
10018	10018
10037	10037
10246	10246
10276	10276
10344	10344
10349	10349
10353	10353
10406	10406
10464	10464
10512	10512
10516	10516
10621	10621
10633	10633
10708	10708
10783	10783
10907	10907
10913	10913
10942	10942
11015	11015
11016	11016
11156	11156
11197	11197
11260	11260
11270	11270
11287	11287
11340	11340
11352	11352
11444	11444
11455	11455
11468	11468
11473	11473
11547	11547
11587	11587
11633	11633
11695	11695
