11979	11979
12121	12121
12197	12197
12313	12313
12587	12587
12919	12919
13111	13111
13171	13171
13302	13302
13331	13331
13373	13373
13391	13391
13780	13780
13917	13917
13941	13941
14132	14132
14307	14307
14400	14400
14444	14444
14453	14453
14734	14734
14891	14891
15005	15005
15009	15009
15245	15245
15300	15300
15367	15367
15398	15398
15716	15716
15809	15809
15813	15813
15854	15854
15866	15866
15996	15996
16485	16485
16582	16582
16635	16635
16678	16678
16750	16750
16883	16883
16891	16891
17109	17109
17219	17219
17336	17336
17377	17377
17436	17436
17452	17452
17662	17662
17946	17946
17954	17954
18180	18180
18202	18202
18305	18305
18321	18321
18392	18392
18617	18617
18739	18739
18963	18963
18974	18974
19018	19018
19051	19051
19336	19336
19372	19372
19408	19408
19461	19461
19484	19484
19536	19536
19659	19659
19901	19901
19911	19911
20043	20043
20611	20611
20637	20637
20758	20758
20931	20931
21269	21269
21354	21354
21378	21378
21591	21591
21743	21743
21996	21996
22253	22253
22428	22428
22595	22595
22768	22768
22771	22771
22896	22896
22995	22995
23076	23076
