16401	16401	0.5890986323356628
16047	16047	0.5968762636184692
21954	21954	0.629554271697998
21776	21776	0.6451059579849243
23007	23007	0.6626942157745361
18244	18244	0.6713030338287354
18361	18361	0.6828348636627197
15931	15931	0.7000471353530884
22695	22695	0.7140777111053467
12660	12660	0.7397221326828003
13238	13238	0.7438138723373413
18817	18817	0.7456372976303101
12751	12751	0.7459540963172913
13248	13248	0.7471960783004761
11787	11787	0.7475740313529968
12216	12216	0.7476571798324585
18012	18012	0.7481775879859924
20210	20210	0.7512243390083313
21655	21655	0.7547385692596436
13452	13452	0.757517397403717
17156	17156	0.7590094804763794
21472	21472	0.7639577388763428
13081	13081	0.7646363377571106
16066	16066	0.7650525569915771
15430	15430	0.7650966048240662
21636	21636	0.7671104073524475
22681	22681	0.7698714733123779
20435	20435	0.7733350396156311
18872	18872	0.7739680409431458
17709	17709	0.7740025520324707
17403	17403	0.7749775648117065
16644	16644	0.7763488292694092
17095	17095	0.777851939201355
13202	13202	0.7779604196548462
13766	13766	0.7808345556259155
23153	23153	0.7829035520553589
21551	21551	0.7832848429679871
22568	22568	0.7837986350059509
18504	18504	0.784843921661377
13951	13951	0.7850529551506042
14184	14184	0.7859339714050293
21233	21233	0.788791298866272
20765	20765	0.7894781827926636
18104	18104	0.7899662256240845
18214	18214	0.7912240028381348
12367	12367	0.7922362685203552
21715	21715	0.7924560308456421
19606	19606	0.7927204370498657
11846	11846	0.7934415340423584
21480	21480	0.7937540411949158
17309	17309	0.7952361106872559
18206	18206	0.7961636781692505
15180	15180	0.7964123487472534
17264	17264	0.7969266176223755
14702	14702	0.7974209785461426
13854	13854	0.7988258600234985
17474	17474	0.7995381355285645
17846	17846	0.8020011186599731
11903	11903	0.8024287819862366
21720	21720	0.8049933314323425
22550	22550	0.8057607412338257
13073	13073	0.8059045672416687
20069	20069	0.8067333102226257
20405	20405	0.8068188428878784
17017	17017	0.8092216849327087
17644	17644	0.8100799918174744
11923	11923	0.8104985356330872
17222	17222	0.8106739521026611
21088	21088	0.8113694190979004
19498	19498	0.8113799095153809
18019	18019	0.8116523027420044
17682	17682	0.8120499849319458
13025	13025	0.812358558177948
14246	14246	0.8134782314300537
12314	12314	0.8144580125808716
22870	22870	0.8145942687988281
17200	17200	0.81512451171875
14588	14588	0.8157728910446167
19429	19429	0.8159128427505493
20524	20524	0.8159856796264648
16388	16388	0.8164600729942322
22600	22600	0.8168178796768188
13268	13268	0.8174511194229126
16005	16005	0.8174703121185303
19104	19104	0.8184877038002014
14384	14384	0.8202228546142578
13465	13465	0.8216556310653687
18133	18133	0.8219867944717407
22211	22211	0.8229042291641235
13570	13570	0.8232049942016602
14279	14279	0.8239818811416626
18330	18330	0.8251347541809082
22661	22661	0.825952410697937
21837	21837	0.8291647434234619
21322	21322	0.829657256603241
21318	21318	0.832179069519043
15648	15648	0.8339837193489075
20914	20914	0.8360860347747803
18716	18716	0.8376982808113098
18010	18010	0.8407124280929565
14009	14009	0.843132495880127
12639	12639	0.8521958589553833
