11925	11925
12128	12128
12291	12291
12625	12625
12931	12931
13712	13712
14193	14193
14472	14472
14752	14752
14789	14789
15561	15561
15895	15895
16467	16467
16530	16530
16695	16695
16773	16773
16774	16774
16936	16936
17038	17038
17153	17153
17259	17259
17705	17705
17916	17916
17993	17993
18043	18043
18303	18303
18457	18457
18672	18672
18707	18707
18866	18866
19217	19217
19886	19886
19944	19944
20487	20487
20590	20590
20816	20816
20959	20959
20998	20998
21736	21736
21889	21889
21937	21937
22486	22486
23017	23017
