13262	13262
13337	13337
13725	13725
13790	13790
14232	14232
14363	14363
14402	14402
14545	14545
14598	14598
14667	14667
14990	14990
14998	14998
15053	15053
15456	15456
15515	15515
15594	15594
15596	15596
16099	16099
16157	16157
16188	16188
16649	16649
16906	16906
17010	17010
17086	17086
17096	17096
17209	17209
17223	17223
17382	17382
17575	17575
17613	17613
17618	17618
17793	17793
17923	17923
17953	17953
18300	18300
18400	18400
18580	18580
18669	18669
18712	18712
19232	19232
19636	19636
20410	20410
20910	20910
21508	21508
21808	21808
22195	22195
22196	22196
22727	22727
22791	22791
22897	22897
22937	22937
23074	23074
23199	23199
