7	7
294	294
583	583
616	616
826	826
829	829
993	993
1028	1028
1081	1081
1335	1335
1823	1823
2077	2077
2124	2124
2128	2128
2295	2295
2700	2700
2803	2803
2883	2883
3124	3124
3233	3233
3284	3284
3356	3356
3399	3399
3740	3740
4065	4065
4095	4095
4445	4445
4812	4812
5373	5373
5454	5454
5695	5695
5798	5798
5823	5823
6095	6095
6456	6456
6721	6721
6785	6785
6911	6911
6912	6912
6923	6923
7337	7337
7490	7490
7493	7493
7677	7677
7723	7723
7810	7810
7911	7911
8028	8028
8224	8224
8381	8381
8395	8395
8636	8636
8797	8797
8830	8830
8993	8993
9040	9040
9044	9044
9058	9058
9265	9265
9507	9507
9627	9627
10019	10019
10094	10094
10149	10149
10341	10341
10382	10382
10712	10712
10778	10778
11225	11225
11474	11474
11541	11541
