69	69
824	824
883	883
1058	1058
1079	1079
1682	1682
1900	1900
2201	2201
2307	2307
2407	2407
2485	2485
2539	2539
2629	2629
2889	2889
2898	2898
3175	3175
3247	3247
3343	3343
3662	3662
3717	3717
3807	3807
3964	3964
4432	4432
4478	4478
4527	4527
4528	4528
4530	4530
4565	4565
4622	4622
4826	4826
4936	4936
4995	4995
5082	5082
5467	5467
5963	5963
6008	6008
6267	6267
6391	6391
6492	6492
6509	6509
6514	6514
6937	6937
7085	7085
7306	7306
7614	7614
7787	7787
7834	7834
8044	8044
8267	8267
8507	8507
8565	8565
9135	9135
9700	9700
9720	9720
9942	9942
10423	10423
10808	10808
11122	11122
11126	11126
11297	11297
