93	93
519	519
647	647
823	823
983	983
1084	1084
1552	1552
1742	1742
1914	1914
1952	1952
2140	2140
2241	2241
2680	2680
3050	3050
3058	3058
3060	3060
3818	3818
4572	4572
4665	4665
4817	4817
5201	5201
5337	5337
5338	5338
5529	5529
5585	5585
5609	5609
6076	6076
6084	6084
6170	6170
6819	6819
6854	6854
6883	6883
7051	7051
7530	7530
8284	8284
9189	9189
9330	9330
9505	9505
9794	9794
9804	9804
9923	9923
10166	10166
10377	10377
10500	10500
11233	11233
11241	11241
11310	11310
11328	11328
11336	11336
11360	11360
13229	13229
