21404	21404	0.636989414691925
23213	23213	0.653532087802887
13348	13348	0.6974344253540039
13290	13290	0.698804497718811
19917	19917	0.6994114518165588
14725	14725	0.7167086601257324
16579	16579	0.7227537631988525
19426	19426	0.7240568399429321
18863	18863	0.7246637344360352
17697	17697	0.7252815961837769
20199	20199	0.725433349609375
18603	18603	0.7293578386306763
16691	16691	0.7337926626205444
19008	19008	0.743880569934845
12916	12916	0.7484753131866455
19280	19280	0.7493889331817627
17680	17680	0.7494466304779053
12536	12536	0.7498598098754883
17988	17988	0.749937891960144
14866	14866	0.7512633800506592
18407	18407	0.7523699998855591
14029	14029	0.7530978322029114
18983	18983	0.7534915208816528
14822	14822	0.756312370300293
11809	11809	0.7568637728691101
20956	20956	0.7595338821411133
20312	20312	0.7602967619895935
21137	21137	0.7612568140029907
12194	12194	0.7656471133232117
16749	16749	0.7667304277420044
20141	20141	0.7693758010864258
14728	14728	0.7701650857925415
21979	21979	0.7714646458625793
13235	13235	0.7720710039138794
16577	16577	0.77302485704422
22997	22997	0.7808098196983337
16503	16503	0.7855470180511475
13685	13685	0.7895835638046265
19195	19195	0.7901447415351868
14057	14057	0.7935351729393005
12954	12954	0.794948935508728
14042	14042	0.7956661581993103
17836	17836	0.7966700792312622
15838	15838	0.7997136116027832
15526	15526	0.8006060123443604
16223	16223	0.8034771084785461
22724	22724	0.80363929271698
14160	14160	0.8036980032920837
14647	14647	0.8063845038414001
19837	19837	0.8067863583564758
18633	18633	0.8098235130310059
14601	14601	0.8148078918457031
22160	22160	0.8155420422554016
21765	21765	0.8164323568344116
17997	17997	0.8179847598075867
22837	22837	0.8182438611984253
18237	18237	0.8192222118377686
19509	19509	0.8301164507865906
19178	19178	0.8314309120178223
