16	16
20	20
78	78
237	237
260	260
629	629
690	690
697	697
1059	1059
1097	1097
1111	1111
1604	1604
1689	1689
1695	1695
2000	2000
2030	2030
2100	2100
2119	2119
2152	2152
2173	2173
2339	2339
2499	2499
2563	2563
2652	2652
2708	2708
2713	2713
2772	2772
2981	2981
2995	2995
3004	3004
3170	3170
3200	3200
3234	3234
3487	3487
3530	3530
3620	3620
3688	3688
3892	3892
4089	4089
4336	4336
4558	4558
4911	4911
5118	5118
5151	5151
5401	5401
5518	5518
5531	5531
5747	5747
5864	5864
5887	5887
5953	5953
5981	5981
6323	6323
6497	6497
6503	6503
6671	6671
6749	6749
6899	6899
7000	7000
7317	7317
7804	7804
8115	8115
8185	8185
8189	8189
8289	8289
8412	8412
8418	8418
8572	8572
8683	8683
8964	8964
9052	9052
9344	9344
9475	9475
9801	9801
10120	10120
10130	10130
10134	10134
10219	10219
10367	10367
10688	10688
10691	10691
10887	10887
11070	11070
11219	11219
11222	11222
11373	11373
11375	11375
11655	11655
11699	11699
