11976	11976
12156	12156
12358	12358
12455	12455
12542	12542
12720	12720
12906	12906
12935	12935
12952	12952
13542	13542
13719	13719
13730	13730
13815	13815
13865	13865
14372	14372
14426	14426
14462	14462
14599	14599
14861	14861
14940	14940
14979	14979
15260	15260
15753	15753
15919	15919
16120	16120
16141	16141
16190	16190
16531	16531
16592	16592
16787	16787
17129	17129
17898	17898
18007	18007
18272	18272
18410	18410
18525	18525
18888	18888
18909	18909
18959	18959
19794	19794
20032	20032
20419	20419
20499	20499
20584	20584
20679	20679
20740	20740
21023	21023
21556	21556
21998	21998
22269	22269
22431	22431
22623	22623
22795	22795
22944	22944
23204	23204
