11836	11836
11943	11943
11948	11948
11959	11959
12103	12103
12110	12110
12205	12205
12263	12263
12446	12446
12591	12591
12600	12600
12691	12691
13098	13098
13137	13137
13208	13208
13760	13760
14098	14098
14110	14110
14369	14369
14446	14446
14449	14449
14479	14479
14502	14502
14640	14640
14693	14693
14808	14808
15309	15309
15473	15473
15586	15586
15841	15841
15947	15947
16316	16316
16409	16409
16522	16522
16759	16759
16766	16766
16775	16775
16881	16881
16971	16971
17169	17169
17207	17207
17236	17236
17361	17361
17537	17537
17591	17591
17689	17689
17754	17754
18159	18159
18177	18177
18315	18315
18874	18874
18903	18903
19084	19084
19219	19219
19220	19220
19267	19267
19279	19279
19317	19317
19406	19406
19550	19550
19754	19754
19760	19760
19811	19811
19877	19877
19927	19927
20127	20127
20194	20194
20455	20455
20578	20578
20613	20613
20963	20963
21061	21061
21116	21116
21130	21130
21352	21352
21365	21365
21584	21584
21595	21595
21716	21716
21799	21799
22000	22000
22150	22150
22265	22265
22316	22316
22468	22468
22657	22657
22824	22824
22849	22849
23083	23083
23170	23170
23203	23203
23330	23330
