74	74
95	95
105	105
125	125
202	202
235	235
323	323
329	329
410	410
427	427
483	483
814	814
933	933
938	938
1160	1160
1179	1179
1233	1233
1254	1254
1272	1272
1297	1297
1406	1406
1438	1438
1517	1517
1529	1529
1574	1574
1713	1713
1718	1718
1733	1733
1746	1746
1758	1758
1768	1768
1820	1820
1831	1831
1925	1925
1992	1992
2022	2022
2210	2210
2293	2293
2350	2350
2359	2359
2386	2386
2522	2522
2579	2579
2586	2586
2692	2692
2701	2701
2768	2768
2774	2774
2807	2807
2847	2847
2852	2852
2990	2990
3002	3002
3049	3049
3194	3194
3217	3217
3354	3354
3455	3455
3638	3638
3675	3675
3913	3913
3937	3937
3955	3955
3974	3974
3981	3981
4271	4271
4343	4343
4369	4369
4380	4380
4382	4382
4391	4391
4482	4482
4504	4504
4581	4581
4680	4680
4757	4757
4792	4792
4873	4873
5015	5015
5132	5132
5302	5302
5628	5628
5646	5646
5783	5783
5815	5815
5826	5826
5848	5848
5944	5944
5987	5987
6087	6087
6107	6107
6137	6137
6306	6306
6373	6373
6434	6434
6460	6460
6529	6529
6617	6617
6786	6786
7006	7006
7021	7021
7171	7171
7242	7242
7315	7315
7473	7473
7497	7497
7499	7499
7652	7652
7675	7675
7907	7907
7949	7949
7977	7977
8141	8141
8213	8213
8378	8378
8398	8398
8528	8528
8673	8673
8674	8674
8689	8689
8710	8710
8740	8740
8766	8766
8800	8800
8811	8811
8827	8827
8998	8998
9035	9035
9147	9147
9284	9284
9358	9358
9618	9618
9633	9633
9961	9961
9963	9963
10112	10112
10220	10220
10305	10305
10449	10449
10477	10477
10614	10614
10728	10728
10811	10811
11071	11071
11089	11089
11152	11152
11418	11418
