10690	10690	0.7380681037902832
7410	7410	0.7619780898094177
7981	7981	0.7788196802139282
8963	8963	0.7828365564346313
10257	10257	0.7911344766616821
7062	7062	0.7940154671669006
9031	9031	0.7943267226219177
1910	1910	0.7978636026382446
7619	7619	0.8043380379676819
7875	7875	0.8133024573326111
9598	9598	0.8195184469223022
1231	1231	0.819766640663147
2741	2741	0.8207510709762573
8363	8363	0.8213636875152588
7256	7256	0.822300374507904
9130	9130	0.8223048448562622
5845	5845	0.8249672651290894
465	465	0.8291075825691223
6652	6652	0.8297739028930664
4366	4366	0.8373485803604126
7434	7434	0.8405267000198364
5190	5190	0.8432532548904419
4362	4362	0.8438256978988647
7463	7463	0.8464879989624023
3140	3140	0.8464978337287903
10233	10233	0.8465918302536011
8177	8177	0.8474011421203613
11036	11036	0.8495625257492065
3673	3673	0.850152850151062
230	230	0.8501729965209961
10385	10385	0.8506617546081543
3780	3780	0.8517802953720093
11438	11438	0.8541655540466309
10386	10386	0.8554595708847046
2013	2013	0.8571314811706543
7763	7763	0.8584804534912109
10884	10884	0.859186053276062
9395	9395	0.859572172164917
4148	4148	0.8602735996246338
1290	1290	0.8605849146842957
9439	9439	0.8608241677284241
11346	11346	0.8623530268669128
5010	5010	0.8657450675964355
1983	1983	0.865850567817688
5281	5281	0.8665852546691895
1456	1456	0.8666954040527344
473	473	0.8674066066741943
2269	2269	0.8684331774711609
3232	3232	0.868656575679779
5500	5500	0.8693999648094177
6053	6053	0.8694131374359131
3556	3556	0.8703386783599854
3294	3294	0.8721452951431274
10876	10876	0.87319016456604
11367	11367	0.8740299940109253
10533	10533	0.875079870223999
4141	4141	0.8754639029502869
6236	6236	0.8775711059570312
3599	3599	0.8781049251556396
9108	9108	0.8787161111831665
6261	6261	0.8803346157073975
8413	8413	0.8876748085021973
1082	1082	0.8921328783035278
917	917	0.8935217261314392
5814	5814	0.8959628343582153
11204	11204	0.8963981866836548
